DateTime,Junction,Vehicles,ID,Weather,Temperature_C,Camera_ID,Operator_Name,Notes
2015-12-30 06:00:00,3,5,20151230063,Rainy,30616,C1,Charlie,OK
2015-12-30 07:00:00,3,3,20151230073,Snowy,30617,C2,Dana,OK
2015-12-30 08:00:00,3,5,20151230083,Sunny,30618,C3,Alice,OK
2015-12-30 09:00:00,3,6,20151230093,Cloudy,30619,C4,Bob,OK
2015-12-30 10:00:00,3,2,20151230103,Rainy,30620,C0,Charlie,OK
2015-12-30 11:00:00,3,9,20151230113,Snowy,30621,C1,Dana,OK
2015-12-30 12:00:00,3,8,20151230123,Sunny,30622,C2,Alice,OK
2015-12-30 13:00:00,3,9,20151230133,Cloudy,30623,C3,Bob,OK
2015-12-30 14:00:00,3,10,20151230143,Rainy,30624,C4,Charlie,OK
2015-12-30 15:00:00,3,8,20151230153,Snowy,30625,C0,Dana,OK
2015-12-30 16:00:00,3,9,20151230163,Sunny,30626,C1,Alice,OK
2015-12-30 17:00:00,3,6,20151230173,Cloudy,30627,C2,Bob,OK
2015-12-30 18:00:00,3,6,20151230183,Rainy,30628,C3,Charlie,OK
2015-12-30 19:00:00,3,5,20151230193,Snowy,30629,C4,Dana,OK
2015-12-30 20:00:00,3,9,20151230203,Sunny,30630,C0,Alice,OK
2015-12-30 21:00:00,3,9,20151230213,Cloudy,30631,C1,Bob,OK
2015-12-30 22:00:00,3,6,20151230223,Rainy,30632,C2,Charlie,OK
2015-12-30 23:00:00,3,5,20151230233,Snowy,30633,C3,Dana,OK
2015-12-31 00:00:00,3,7,20151231003,Sunny,30634,C4,Alice,OK
2015-12-31 01:00:00,3,4,20151231013,Cloudy,30635,C0,Bob,OK
2015-12-31 02:00:00,3,5,20151231023,Rainy,30636,C1,Charlie,OK
2015-12-31 03:00:00,3,2,20151231033,Snowy,30637,C2,Dana,OK
2015-12-31 04:00:00,3,3,20151231043,Sunny,30638,C3,Alice,OK
2015-12-31 05:00:00,3,2,20151231053,Cloudy,30639,C4,Bob,OK
2015-12-31 06:00:00,3,4,20151231063,Rainy,30640,C0,Charlie,OK
2015-12-31 07:00:00,3,5,20151231073,Snowy,30641,C1,Dana,OK
2015-12-31 08:00:00,3,2,20151231083,Sunny,30642,C2,Alice,OK
2015-12-31 09:00:00,3,4,20151231093,Cloudy,30643,C3,Bob,OK
2015-12-31 10:00:00,3,6,20151231103,Rainy,30644,C4,Charlie,OK
2015-12-31 11:00:00,3,7,20151231113,Snowy,30645,C0,Dana,OK
2015-12-31 12:00:00,3,6,20151231123,Sunny,30646,C1,Alice,OK
2015-12-31 13:00:00,3,3,20151231133,Cloudy,30647,C2,Bob,OK
2015-12-31 14:00:00,3,4,20151231143,Rainy,30648,C3,Charlie,OK
2015-12-31 15:00:00,3,7,20151231153,Snowy,30649,C4,Dana,OK
2015-12-31 16:00:00,3,5,20151231163,Sunny,30650,C0,Alice,OK
2015-12-31 17:00:00,3,6,20151231173,Cloudy,30651,C1,Bob,OK
2015-12-31 18:00:00,3,2,20151231183,Rainy,30652,C2,Charlie,OK
2015-12-31 19:00:00,3,5,20151231193,Snowy,30653,C3,Dana,OK
2015-12-31 20:00:00,3,4,20151231203,Sunny,30654,C4,Alice,OK
2015-12-31 21:00:00,3,5,20151231213,Cloudy,30655,C0,Bob,OK
2015-12-31 22:00:00,3,2,20151231223,Rainy,30656,C1,Charlie,OK
2015-12-31 23:00:00,3,4,20151231233,Snowy,30657,C2,Dana,OK
2016-01-01 00:00:00,3,3,20160101003,Sunny,30658,C3,Alice,OK
2016-01-01 01:00:00,3,5,20160101013,Cloudy,30659,C4,Bob,OK
2016-01-01 02:00:00,3,4,20160101023,Rainy,30660,C0,Charlie,OK
2016-01-01 03:00:00,3,1,20160101033,Snowy,30661,C1,Dana,OK
2016-01-01 04:00:00,3,1,20160101043,Sunny,30662,C2,Alice,OK
2016-01-01 05:00:00,3,5,20160101053,Cloudy,30663,C3,Bob,OK
2016-01-01 06:00:00,3,5,20160101063,Rainy,30664,C4,Charlie,OK
2016-01-01 07:00:00,3,2,20160101073,Snowy,30665,C0,Dana,OK
2016-01-01 08:00:00,3,5,20160101083,Sunny,30666,C1,Alice,OK
2016-01-01 09:00:00,3,3,20160101093,Cloudy,30667,C2,Bob,OK
2016-01-01 10:00:00,3,2,20160101103,Rainy,30668,C3,Charlie,OK
2016-01-01 11:00:00,3,1,20160101113,Snowy,30669,C4,Dana,OK
2016-01-01 12:00:00,3,3,20160101123,Sunny,30670,C0,Alice,OK
2016-01-01 13:00:00,3,5,20160101133,Cloudy,30671,C1,Bob,OK
2016-01-01 14:00:00,3,1,20160101143,Rainy,30672,C2,Charlie,OK
2016-01-01 15:00:00,3,3,20160101153,Snowy,30673,C3,Dana,OK
2016-01-01 16:00:00,3,3,20160101163,Sunny,30674,C4,Alice,OK
2016-01-01 17:00:00,3,5,20160101173,Cloudy,30675,C0,Bob,OK
2016-01-01 18:00:00,3,8,20160101183,Rainy,30676,C1,Charlie,OK
2016-01-01 19:00:00,3,3,20160101193,Snowy,30677,C2,Dana,OK
2016-01-01 20:00:00,3,4,20160101203,Sunny,30678,C3,Alice,OK
2016-01-01 21:00:00,3,5,20160101213,Cloudy,30679,C4,Bob,OK
2016-01-01 22:00:00,3,5,20160101223,Rainy,30680,C0,Charlie,OK
2016-01-01 23:00:00,3,3,20160101233,Snowy,30681,C1,Dana,OK
2016-01-02 00:00:00,3,5,20160102003,Sunny,30682,C2,Alice,OK
2016-01-02 01:00:00,3,5,20160102013,Cloudy,30683,C3,Bob,OK
2016-01-02 02:00:00,3,2,20160102023,Rainy,30684,C4,Charlie,OK
2016-01-02 03:00:00,3,1,20160102033,Snowy,30685,C0,Dana,OK
2016-01-02 04:00:00,3,3,20160102043,Sunny,30686,C1,Alice,OK
2016-01-02 05:00:00,3,1,20160102053,Cloudy,30687,C2,Bob,OK
2016-01-02 06:00:00,3,3,20160102063,Rainy,30688,C3,Charlie,OK
2016-01-02 07:00:00,3,6,20160102073,Snowy,30689,C4,Dana,OK
2016-01-02 08:00:00,3,4,20160102083,Sunny,30690,C0,Alice,OK
2016-01-02 09:00:00,3,3,20160102093,Cloudy,30691,C1,Bob,OK
2016-01-02 10:00:00,3,6,20160102103,Rainy,30692,C2,Charlie,OK
2016-01-02 11:00:00,3,6,20160102113,Snowy,30693,C3,Dana,OK
2016-01-02 12:00:00,3,7,20160102123,Sunny,30694,C4,Alice,OK
2016-01-02 13:00:00,3,3,20160102133,Cloudy,30695,C0,Bob,OK
2016-01-02 14:00:00,3,2,20160102143,Rainy,30696,C1,Charlie,OK
2016-01-02 15:00:00,3,4,20160102153,Snowy,30697,C2,Dana,OK
2016-01-02 16:00:00,3,6,20160102163,Sunny,30698,C3,Alice,OK
2016-01-02 17:00:00,3,7,20160102173,Cloudy,30699,C4,Bob,OK
2016-01-02 18:00:00,3,6,20160102183,Rainy,30700,C0,Charlie,OK
2016-01-02 19:00:00,3,4,20160102193,Snowy,30701,C1,Dana,OK
2016-01-02 20:00:00,3,10,20160102203,Sunny,30702,C2,Alice,OK
2016-01-02 21:00:00,3,5,20160102213,Cloudy,30703,C3,Bob,OK
2016-01-02 22:00:00,3,5,20160102223,Rainy,30704,C4,Charlie,OK
2016-01-02 23:00:00,3,6,20160102233,Snowy,30705,C0,Dana,OK
2016-01-03 00:00:00,3,3,20160103003,Sunny,30706,C1,Alice,OK
2016-01-03 01:00:00,3,3,20160103013,Cloudy,30707,C2,Bob,OK
2016-01-03 02:00:00,3,5,20160103023,Rainy,30708,C3,Charlie,OK
2016-01-03 03:00:00,3,2,20160103033,Snowy,30709,C4,Dana,OK
2016-01-03 04:00:00,3,1,20160103043,Sunny,30710,C0,Alice,OK
2016-01-03 05:00:00,3,3,20160103053,Cloudy,30711,C1,Bob,OK
2016-01-03 06:00:00,3,6,20160103063,Rainy,30712,C2,Charlie,OK
2016-01-03 07:00:00,3,6,20160103073,Snowy,30713,C3,Dana,OK
2016-01-03 08:00:00,3,4,20160103083,Sunny,30714,C4,Alice,OK
2016-01-03 09:00:00,3,5,20160103093,Cloudy,30715,C0,Bob,OK
2016-01-03 10:00:00,3,3,20160103103,Rainy,30716,C1,Charlie,OK
2016-01-03 11:00:00,3,4,20160103113,Snowy,30717,C2,Dana,OK
2016-01-03 12:00:00,3,6,20160103123,Sunny,30718,C3,Alice,OK
2016-01-03 13:00:00,3,6,20160103133,Cloudy,30719,C4,Bob,OK
2016-01-03 14:00:00,3,4,20160103143,Rainy,30720,C0,Charlie,OK
2016-01-03 15:00:00,3,4,20160103153,Snowy,30721,C1,Dana,OK
2016-01-03 16:00:00,3,6,20160103163,Sunny,30722,C2,Alice,OK
2016-01-03 17:00:00,3,3,20160103173,Cloudy,30723,C3,Bob,OK
2016-01-03 18:00:00,3,3,20160103183,Rainy,30724,C4,Charlie,OK
2016-01-03 19:00:00,3,3,20160103193,Snowy,30725,C0,Dana,OK
2016-01-03 20:00:00,3,5,20160103203,Sunny,30726,C1,Alice,OK
2016-01-03 21:00:00,3,3,20160103213,Cloudy,30727,C2,Bob,OK
2016-01-03 22:00:00,3,4,20160103223,Rainy,30728,C3,Charlie,OK
2016-01-03 23:00:00,3,7,20160103233,Snowy,30729,C4,Dana,OK
2016-01-04 00:00:00,3,3,20160104003,Sunny,30730,C0,Alice,OK
2016-01-04 01:00:00,3,4,20160104013,Cloudy,30731,C1,Bob,OK
2016-01-04 02:00:00,3,4,20160104023,Rainy,30732,C2,Charlie,OK
2016-01-04 03:00:00,3,3,20160104033,Snowy,30733,C3,Dana,OK
2016-01-04 04:00:00,3,4,20160104043,Sunny,30734,C4,Alice,OK
2016-01-04 05:00:00,3,1,20160104053,Cloudy,30735,C0,Bob,OK
2016-01-04 06:00:00,3,5,20160104063,Rainy,30736,C1,Charlie,OK
2016-01-04 07:00:00,3,2,20160104073,Snowy,30737,C2,Dana,OK
2016-01-04 08:00:00,3,5,20160104083,Sunny,30738,C3,Alice,OK
2016-01-04 09:00:00,3,5,20160104093,Cloudy,30739,C4,Bob,OK
2016-01-04 10:00:00,3,7,20160104103,Rainy,30740,C0,Charlie,OK
2016-01-04 11:00:00,3,7,20160104113,Snowy,30741,C1,Dana,OK
2016-01-04 12:00:00,3,9,20160104123,Sunny,30742,C2,Alice,OK
2016-01-04 13:00:00,3,8,20160104133,Cloudy,30743,C3,Bob,OK
2016-01-04 14:00:00,3,5,20160104143,Rainy,30744,C4,Charlie,OK
2016-01-04 15:00:00,3,8,20160104153,Snowy,30745,C0,Dana,OK
2016-01-04 16:00:00,3,8,20160104163,Sunny,30746,C1,Alice,OK
2016-01-04 17:00:00,3,7,20160104173,Cloudy,30747,C2,Bob,OK
2016-01-04 18:00:00,3,10,20160104183,Rainy,30748,C3,Charlie,OK
2016-01-04 19:00:00,3,8,20160104193,Snowy,30749,C4,Dana,OK
2016-01-04 20:00:00,3,6,20160104203,Sunny,30750,C0,Alice,OK
2016-01-04 21:00:00,3,6,20160104213,Cloudy,30751,C1,Bob,OK
2016-01-04 22:00:00,3,8,20160104223,Rainy,30752,C2,Charlie,OK
2016-01-04 23:00:00,3,5,20160104233,Snowy,30753,C3,Dana,OK
2016-01-05 00:00:00,3,6,20160105003,Sunny,30754,C4,Alice,OK
2016-01-05 01:00:00,3,3,20160105013,Cloudy,30755,C0,Bob,OK
2016-01-05 02:00:00,3,5,20160105023,Rainy,30756,C1,Charlie,OK
2016-01-05 03:00:00,3,6,20160105033,Snowy,30757,C2,Dana,OK
2016-01-05 04:00:00,3,3,20160105043,Sunny,30758,C3,Alice,OK
2016-01-05 05:00:00,3,2,20160105053,Cloudy,30759,C4,Bob,OK
2016-01-05 06:00:00,3,4,20160105063,Rainy,30760,C0,Charlie,OK
2016-01-05 07:00:00,3,4,20160105073,Snowy,30761,C1,Dana,OK
2016-01-05 08:00:00,3,6,20160105083,Sunny,30762,C2,Alice,OK
2016-01-05 09:00:00,3,6,20160105093,Cloudy,30763,C3,Bob,OK
2016-01-05 10:00:00,3,6,20160105103,Rainy,30764,C4,Charlie,OK
2016-01-05 11:00:00,3,8,20160105113,Snowy,30765,C0,Dana,OK
2016-01-05 12:00:00,3,8,20160105123,Sunny,30766,C1,Alice,OK
2016-01-05 13:00:00,3,4,20160105133,Cloudy,30767,C2,Bob,OK
2016-01-05 14:00:00,3,9,20160105143,Rainy,30768,C3,Charlie,OK
2016-01-05 15:00:00,3,10,20160105153,Snowy,30769,C4,Dana,OK
2016-01-05 16:00:00,3,7,20160105163,Sunny,30770,C0,Alice,OK
2016-01-05 17:00:00,3,9,20160105173,Cloudy,30771,C1,Bob,OK
2016-01-05 18:00:00,3,8,20160105183,Rainy,30772,C2,Charlie,OK
2016-01-05 19:00:00,3,12,20160105193,Snowy,30773,C3,Dana,OK
2016-01-05 20:00:00,3,8,20160105203,Sunny,30774,C4,Alice,OK
2016-01-05 21:00:00,3,9,20160105213,Cloudy,30775,C0,Bob,OK
2016-01-05 22:00:00,3,7,20160105223,Rainy,30776,C1,Charlie,OK
2016-01-05 23:00:00,3,8,20160105233,Snowy,30777,C2,Dana,OK
2016-01-06 00:00:00,3,9,20160106003,Sunny,30778,C3,Alice,OK
2016-01-06 01:00:00,3,4,20160106013,Cloudy,30779,C4,Bob,OK
2016-01-06 02:00:00,3,5,20160106023,Rainy,30780,C0,Charlie,OK
2016-01-06 03:00:00,3,4,20160106033,Snowy,30781,C1,Dana,OK
2016-01-06 04:00:00,3,1,20160106043,Sunny,30782,C2,Alice,OK
2016-01-06 05:00:00,3,3,20160106053,Cloudy,30783,C3,Bob,OK
2016-01-06 06:00:00,3,1,20160106063,Rainy,30784,C4,Charlie,OK
2016-01-06 07:00:00,3,5,20160106073,Snowy,30785,C0,Dana,OK
2016-01-06 08:00:00,3,4,20160106083,Sunny,30786,C1,Alice,OK
2016-01-06 09:00:00,3,4,20160106093,Cloudy,30787,C2,Bob,OK
2016-01-06 10:00:00,3,7,20160106103,Rainy,30788,C3,Charlie,OK
2016-01-06 11:00:00,3,6,20160106113,Snowy,30789,C4,Dana,OK
2016-01-06 12:00:00,3,4,20160106123,Sunny,30790,C0,Alice,OK
2016-01-06 13:00:00,3,5,20160106133,Cloudy,30791,C1,Bob,OK
2016-01-06 14:00:00,3,5,20160106143,Rainy,30792,C2,Charlie,OK
2016-01-06 15:00:00,3,9,20160106153,Snowy,30793,C3,Dana,OK
2016-01-06 16:00:00,3,9,20160106163,Sunny,30794,C4,Alice,OK
2016-01-06 17:00:00,3,5,20160106173,Cloudy,30795,C0,Bob,OK
2016-01-06 18:00:00,3,10,20160106183,Rainy,30796,C1,Charlie,OK
2016-01-06 19:00:00,3,11,20160106193,Snowy,30797,C2,Dana,OK
2016-01-06 20:00:00,3,6,20160106203,Sunny,30798,C3,Alice,OK
2016-01-06 21:00:00,3,6,20160106213,Cloudy,30799,C4,Bob,OK
2016-01-06 22:00:00,3,8,20160106223,Rainy,30800,C0,Charlie,OK
2016-01-06 23:00:00,3,4,20160106233,Snowy,30801,C1,Dana,OK
2016-01-07 00:00:00,3,6,20160107003,Sunny,30802,C2,Alice,OK
2016-01-07 01:00:00,3,6,20160107013,Cloudy,30803,C3,Bob,OK
2016-01-07 02:00:00,3,4,20160107023,Rainy,30804,C4,Charlie,OK
2016-01-07 03:00:00,3,5,20160107033,Snowy,30805,C0,Dana,OK
2016-01-07 04:00:00,3,6,20160107043,Sunny,30806,C1,Alice,OK
2016-01-07 05:00:00,3,2,20160107053,Cloudy,30807,C2,Bob,OK
2016-01-07 06:00:00,3,5,20160107063,Rainy,30808,C3,Charlie,OK
2016-01-07 07:00:00,3,4,20160107073,Snowy,30809,C4,Dana,OK
2016-01-07 08:00:00,3,5,20160107083,Sunny,30810,C0,Alice,OK
2016-01-07 09:00:00,3,7,20160107093,Cloudy,30811,C1,Bob,OK
2016-01-07 10:00:00,3,6,20160107103,Rainy,30812,C2,Charlie,OK
2016-01-07 11:00:00,3,6,20160107113,Snowy,30813,C3,Dana,OK
2016-01-07 12:00:00,3,8,20160107123,Sunny,30814,C4,Alice,OK
2016-01-07 13:00:00,3,8,20160107133,Cloudy,30815,C0,Bob,OK
2016-01-07 14:00:00,3,8,20160107143,Rainy,30816,C1,Charlie,OK
2016-01-07 15:00:00,3,6,20160107153,Snowy,30817,C2,Dana,OK
2016-01-07 16:00:00,3,6,20160107163,Sunny,30818,C3,Alice,OK
2016-01-07 17:00:00,3,9,20160107173,Cloudy,30819,C4,Bob,OK
2016-01-07 18:00:00,3,5,20160107183,Rainy,30820,C0,Charlie,OK
2016-01-07 19:00:00,3,3,20160107193,Snowy,30821,C1,Dana,OK
2016-01-07 20:00:00,3,7,20160107203,Sunny,30822,C2,Alice,OK
2016-01-07 21:00:00,3,7,20160107213,Cloudy,30823,C3,Bob,OK
2016-01-07 22:00:00,3,4,20160107223,Rainy,30824,C4,Charlie,OK
2016-01-07 23:00:00,3,7,20160107233,Snowy,30825,C0,Dana,OK
2016-01-08 00:00:00,3,8,20160108003,Sunny,30826,C1,Alice,OK
2016-01-08 01:00:00,3,4,20160108013,Cloudy,30827,C2,Bob,OK
2016-01-08 02:00:00,3,3,20160108023,Rainy,30828,C3,Charlie,OK
2016-01-08 03:00:00,3,1,20160108033,Snowy,30829,C4,Dana,OK
2016-01-08 04:00:00,3,2,20160108043,Sunny,30830,C0,Alice,OK
2016-01-08 05:00:00,3,3,20160108053,Cloudy,30831,C1,Bob,OK
2016-01-08 06:00:00,3,3,20160108063,Rainy,30832,C2,Charlie,OK
2016-01-08 07:00:00,3,2,20160108073,Snowy,30833,C3,Dana,OK
2016-01-08 08:00:00,3,2,20160108083,Sunny,30834,C4,Alice,OK
2016-01-08 09:00:00,3,8,20160108093,Cloudy,30835,C0,Bob,OK
2016-01-08 10:00:00,3,9,20160108103,Rainy,30836,C1,Charlie,OK
2016-01-08 11:00:00,3,10,20160108113,Snowy,30837,C2,Dana,OK
2016-01-08 12:00:00,3,9,20160108123,Sunny,30838,C3,Alice,OK
2016-01-08 13:00:00,3,8,20160108133,Cloudy,30839,C4,Bob,OK
2016-01-08 14:00:00,3,9,20160108143,Rainy,30840,C0,Charlie,OK
2016-01-08 15:00:00,3,7,20160108153,Snowy,30841,C1,Dana,OK
2016-01-08 16:00:00,3,11,20160108163,Sunny,30842,C2,Alice,OK
2016-01-08 17:00:00,3,8,20160108173,Cloudy,30843,C3,Bob,OK
2016-01-08 18:00:00,3,4,20160108183,Rainy,30844,C4,Charlie,OK
2016-01-08 19:00:00,3,5,20160108193,Snowy,30845,C0,Dana,OK
2016-01-08 20:00:00,3,6,20160108203,Sunny,30846,C1,Alice,OK
2016-01-08 21:00:00,3,6,20160108213,Cloudy,30847,C2,Bob,OK
2016-01-08 22:00:00,3,7,20160108223,Rainy,30848,C3,Charlie,OK
2016-01-08 23:00:00,3,7,20160108233,Snowy,30849,C4,Dana,OK
2016-01-09 00:00:00,3,3,20160109003,Sunny,30850,C0,Alice,OK
2016-01-09 01:00:00,3,2,20160109013,Cloudy,30851,C1,Bob,OK
2016-01-09 02:00:00,3,4,20160109023,Rainy,30852,C2,Charlie,OK
2016-01-09 03:00:00,3,2,20160109033,Snowy,30853,C3,Dana,OK
2016-01-09 04:00:00,3,4,20160109043,Sunny,30854,C4,Alice,OK
2016-01-09 05:00:00,3,5,20160109053,Cloudy,30855,C0,Bob,OK
2016-01-09 06:00:00,3,5,20160109063,Rainy,30856,C1,Charlie,OK
2016-01-09 07:00:00,3,4,20160109073,Snowy,30857,C2,Dana,OK
2016-01-09 08:00:00,3,5,20160109083,Sunny,30858,C3,Alice,OK
2016-01-09 09:00:00,3,5,20160109093,Cloudy,30859,C4,Bob,OK
2016-01-09 10:00:00,3,6,20160109103,Rainy,30860,C0,Charlie,OK
2016-01-09 11:00:00,3,6,20160109113,Snowy,30861,C1,Dana,OK
2016-01-09 12:00:00,3,5,20160109123,Sunny,30862,C2,Alice,OK
2016-01-09 13:00:00,3,11,20160109133,Cloudy,30863,C3,Bob,OK
2016-01-09 14:00:00,3,4,20160109143,Rainy,30864,C4,Charlie,OK
2016-01-09 15:00:00,3,3,20160109153,Snowy,30865,C0,Dana,OK
2016-01-09 16:00:00,3,4,20160109163,Sunny,30866,C1,Alice,OK
2016-01-09 17:00:00,3,5,20160109173,Cloudy,30867,C2,Bob,OK
2016-01-09 18:00:00,3,6,20160109183,Rainy,30868,C3,Charlie,OK
2016-01-09 19:00:00,3,5,20160109193,Snowy,30869,C4,Dana,OK
2016-01-09 20:00:00,3,5,20160109203,Sunny,30870,C0,Alice,OK
2016-01-09 21:00:00,3,2,20160109213,Cloudy,30871,C1,Bob,OK
2016-01-09 22:00:00,3,5,20160109223,Rainy,30872,C2,Charlie,OK
2016-01-09 23:00:00,3,3,20160109233,Snowy,30873,C3,Dana,OK
2016-01-10 00:00:00,3,3,20160110003,Sunny,30874,C4,Alice,OK
2016-01-10 01:00:00,3,3,20160110013,Cloudy,30875,C0,Bob,OK
2016-01-10 02:00:00,3,5,20160110023,Rainy,30876,C1,Charlie,OK
2016-01-10 03:00:00,3,4,20160110033,Snowy,30877,C2,Dana,OK
2016-01-10 04:00:00,3,2,20160110043,Sunny,30878,C3,Alice,OK
2016-01-10 05:00:00,3,1,20160110053,Cloudy,30879,C4,Bob,OK
2016-01-10 06:00:00,3,3,20160110063,Rainy,30880,C0,Charlie,OK
2016-01-10 07:00:00,3,3,20160110073,Snowy,30881,C1,Dana,OK
2016-01-10 08:00:00,3,6,20160110083,Sunny,30882,C2,Alice,OK
2016-01-10 09:00:00,3,5,20160110093,Cloudy,30883,C3,Bob,OK
2016-01-10 10:00:00,3,6,20160110103,Rainy,30884,C4,Charlie,OK
2016-01-10 11:00:00,3,4,20160110113,Snowy,30885,C0,Dana,OK
2016-01-10 12:00:00,3,5,20160110123,Sunny,30886,C1,Alice,OK
2016-01-10 13:00:00,3,5,20160110133,Cloudy,30887,C2,Bob,OK
2016-01-10 14:00:00,3,4,20160110143,Rainy,30888,C3,Charlie,OK
2016-01-10 15:00:00,3,2,20160110153,Snowy,30889,C4,Dana,OK
2016-01-10 16:00:00,3,2,20160110163,Sunny,30890,C0,Alice,OK
2016-01-10 17:00:00,3,4,20160110173,Cloudy,30891,C1,Bob,OK
2016-01-10 18:00:00,3,4,20160110183,Rainy,30892,C2,Charlie,OK
2016-01-10 19:00:00,3,3,20160110193,Snowy,30893,C3,Dana,OK
2016-01-10 20:00:00,3,5,20160110203,Sunny,30894,C4,Alice,OK
2016-01-10 21:00:00,3,4,20160110213,Cloudy,30895,C0,Bob,OK
2016-01-10 22:00:00,3,3,20160110223,Rainy,30896,C1,Charlie,OK
2016-01-10 23:00:00,3,5,20160110233,Snowy,30897,C2,Dana,OK
2016-01-11 00:00:00,3,4,20160111003,Sunny,30898,C3,Alice,OK
2016-01-11 01:00:00,3,2,20160111013,Cloudy,30899,C4,Bob,OK
2016-01-11 02:00:00,3,5,20160111023,Rainy,30900,C0,Charlie,OK
2016-01-11 03:00:00,3,5,20160111033,Snowy,30901,C1,Dana,OK
2016-01-11 04:00:00,3,5,20160111043,Sunny,30902,C2,Alice,OK
2016-01-11 05:00:00,3,2,20160111053,Cloudy,30903,C3,Bob,OK
2016-01-11 06:00:00,3,3,20160111063,Rainy,30904,C4,Charlie,OK
2016-01-11 07:00:00,3,5,20160111073,Snowy,30905,C0,Dana,OK
2016-01-11 08:00:00,3,5,20160111083,Sunny,30906,C1,Alice,OK
2016-01-11 09:00:00,3,5,20160111093,Cloudy,30907,C2,Bob,OK
2016-01-11 10:00:00,3,9,20160111103,Rainy,30908,C3,Charlie,OK
2016-01-11 11:00:00,3,4,20160111113,Snowy,30909,C4,Dana,OK
2016-01-11 12:00:00,3,6,20160111123,Sunny,30910,C0,Alice,OK
2016-01-11 13:00:00,3,9,20160111133,Cloudy,30911,C1,Bob,OK
2016-01-11 14:00:00,3,7,20160111143,Rainy,30912,C2,Charlie,OK
2016-01-11 15:00:00,3,8,20160111153,Snowy,30913,C3,Dana,OK
2016-01-11 16:00:00,3,10,20160111163,Sunny,30914,C4,Alice,OK
2016-01-11 17:00:00,3,8,20160111173,Cloudy,30915,C0,Bob,OK
2016-01-11 18:00:00,3,3,20160111183,Rainy,30916,C1,Charlie,OK
2016-01-11 19:00:00,3,7,20160111193,Snowy,30917,C2,Dana,OK
2016-01-11 20:00:00,3,4,20160111203,Sunny,30918,C3,Alice,OK
2016-01-11 21:00:00,3,4,20160111213,Cloudy,30919,C4,Bob,OK
2016-01-11 22:00:00,3,12,20160111223,Rainy,30920,C0,Charlie,OK
2016-01-11 23:00:00,3,8,20160111233,Snowy,30921,C1,Dana,OK
2016-01-12 00:00:00,3,5,20160112003,Sunny,30922,C2,Alice,OK
2016-01-12 01:00:00,3,5,20160112013,Cloudy,30923,C3,Bob,OK
2016-01-12 02:00:00,3,4,20160112023,Rainy,30924,C4,Charlie,OK
2016-01-12 03:00:00,3,6,20160112033,Snowy,30925,C0,Dana,OK
2016-01-12 04:00:00,3,5,20160112043,Sunny,30926,C1,Alice,OK
2016-01-12 05:00:00,3,5,20160112053,Cloudy,30927,C2,Bob,OK
2016-01-12 06:00:00,3,5,20160112063,Rainy,30928,C3,Charlie,OK
2016-01-12 07:00:00,3,5,20160112073,Snowy,30929,C4,Dana,OK
2016-01-12 08:00:00,3,6,20160112083,Sunny,30930,C0,Alice,OK
2016-01-12 09:00:00,3,7,20160112093,Cloudy,30931,C1,Bob,OK
2016-01-12 10:00:00,3,5,20160112103,Rainy,30932,C2,Charlie,OK
2016-01-12 11:00:00,3,4,20160112113,Snowy,30933,C3,Dana,OK
2016-01-12 12:00:00,3,9,20160112123,Sunny,30934,C4,Alice,OK
2016-01-12 13:00:00,3,6,20160112133,Cloudy,30935,C0,Bob,OK
2016-01-12 14:00:00,3,8,20160112143,Rainy,30936,C1,Charlie,OK
2016-01-12 15:00:00,3,8,20160112153,Snowy,30937,C2,Dana,OK
2016-01-12 16:00:00,3,7,20160112163,Sunny,30938,C3,Alice,OK
2016-01-12 17:00:00,3,10,20160112173,Cloudy,30939,C4,Bob,OK
2016-01-12 18:00:00,3,7,20160112183,Rainy,30940,C0,Charlie,OK
2016-01-12 19:00:00,3,7,20160112193,Snowy,30941,C1,Dana,OK
2016-01-12 20:00:00,3,4,20160112203,Sunny,30942,C2,Alice,OK
2016-01-12 21:00:00,3,4,20160112213,Cloudy,30943,C3,Bob,OK
2016-01-12 22:00:00,3,9,20160112223,Rainy,30944,C4,Charlie,OK
2016-01-12 23:00:00,3,4,20160112233,Snowy,30945,C0,Dana,OK
2016-01-13 00:00:00,3,5,20160113003,Sunny,30946,C1,Alice,OK
2016-01-13 01:00:00,3,6,20160113013,Cloudy,30947,C2,Bob,OK
2016-01-13 02:00:00,3,4,20160113023,Rainy,30948,C3,Charlie,OK
2016-01-13 03:00:00,3,2,20160113033,Snowy,30949,C4,Dana,OK
2016-01-13 04:00:00,3,4,20160113043,Sunny,30950,C0,Alice,OK
2016-01-13 05:00:00,3,6,20160113053,Cloudy,30951,C1,Bob,OK
2016-01-13 06:00:00,3,3,20160113063,Rainy,30952,C2,Charlie,OK
2016-01-13 07:00:00,3,4,20160113073,Snowy,30953,C3,Dana,OK
2016-01-13 08:00:00,3,6,20160113083,Sunny,30954,C4,Alice,OK
2016-01-13 09:00:00,3,9,20160113093,Cloudy,30955,C0,Bob,OK
2016-01-13 10:00:00,3,7,20160113103,Rainy,30956,C1,Charlie,OK
2016-01-13 11:00:00,3,8,20160113113,Snowy,30957,C2,Dana,OK
2016-01-13 12:00:00,3,6,20160113123,Sunny,30958,C3,Alice,OK
2016-01-13 13:00:00,3,4,20160113133,Cloudy,30959,C4,Bob,OK
